"transaction_id";"customer_id";"catagory";"quantity";"price_per_unit";"total_spend";"transaction_date"
6117973;"CUST_10";"Electric household essentials";7;26;182.0;"2022-05-15"
6118432;"CUST_08";"Butchers";1;28;27.5;"2022-08-25"
6118643;"CUST_02";"Milk Products";10;8;80.0;"2022-10-29"
6118838;"CUST_14";"Beverages";7;14;98.0;"2022-09-28"
6122892;"CUST_12";"Patisserie";9;26;234.0;"2024-01-12"
6123067;"CUST_09";"Beverages";4;22;86.0;"2024-11-30"
6123799;"CUST_05";"Food";8;31;244.0;"2024-05-05"
6124315;"CUST_15";"Furniture";1;14;14.0;"2022-08-29"
6124741;"CUST_17";"Food";3;23;69.0;"2022-04-17"
6125814;"CUST_14";"Milk Products";4;20;80.0;"2023-05-28"
6126106;"CUST_10";"Milk Products";0;0;0.0;"2022-08-31"
6126205;"CUST_25";"Computers and electric accessories";9;8;72.0;"2022-04-23"
6126899;"CUST_10";"Milk Products";7;23;161.0;"2023-11-08"
6128965;"CUST_10";"Computers and electric accessories";6;31;183.0;"2024-09-26"
6129356;"CUST_24";"Beverages";7;22;150.5;"2024-07-25"
6129392;"CUST_25";"Computers and electric accessories";7;19;129.5;"2024-11-20"
6130668;"CUST_22";"Electric household essentials";0;0;0.0;"2022-01-19"
6131364;"CUST_11";"Beverages";5;7;32.5;"2024-10-29"
6131542;"CUST_18";"Beverages";3;41;123.0;"2024-07-22"
6133268;"CUST_13";"Patisserie";0;0;0.0;"2024-03-17"
6135005;"CUST_02";"Beverages";7;29;203.0;"2024-02-12"
6135201;"CUST_22";"Beverages";1;22;21.5;"2023-09-07"
6135773;"CUST_08";"Computers and electric accessories";6;19;111.0;"2022-06-13"
6136154;"CUST_19";"Furniture";7;16;108.5;"2024-07-02"
6136306;"CUST_02";"Milk Products";1;23;23.0;"2023-07-13"
6136490;"CUST_03";"Food";10;40;395.0;"2024-06-14"
6137503;"CUST_02";"Butchers";7;38;266.0;"2022-04-05"
6138247;"CUST_06";"Milk Products";3;13;37.5;"2024-12-07"
6139701;"CUST_18";"Food";9;41;369.0;"2022-05-30"
6141590;"CUST_15";"Milk Products";7;40;276.5;"2023-08-20"
6141899;"CUST_22";"Beverages";10;22;215.0;"2024-01-02"
6142111;"CUST_09";"Beverages";3;16;46.5;"2024-03-02"
6144549;"CUST_02";"Milk Products";3;34;100.5;"2023-10-04"
6145546;"CUST_24";"Milk Products";8;16;124.0;"2023-12-14"
6145877;"CUST_20";"Computers and electric accessories";4;17;68.0;"2024-10-15"
6146488;"CUST_12";"Beverages";1;31;30.5;"2023-02-17"
6147473;"CUST_25";"Patisserie";7;13;87.5;"2023-09-08"
6147765;"CUST_07";"Patisserie";5;14;70.0;"2022-05-22"
6149033;"CUST_08";"Patisserie";1;37;36.5;"2024-06-17"
6149882;"CUST_09";"Beverages";1;34;33.5;"2023-01-22"
6151684;"CUST_09";"Butchers";7;13;87.5;"2024-06-30"
6152767;"CUST_03";"Electric household essentials";4;26;104.0;"2024-10-14"
6152928;"CUST_24";"Patisserie";7;29;203.0;"2022-03-24"
6155057;"CUST_20";"Furniture";8;35;280.0;"2023-06-07"
6156200;"CUST_21";"Furniture";9;35;315.0;"2024-04-21"
6156746;"CUST_13";"Patisserie";3;37;109.5;"2024-10-06"
6157163;"CUST_08";"Electric household essentials";2;26;52.0;"2023-01-09"
6157602;"CUST_21";"Food";7;31;213.5;"2023-10-22"
6158929;"CUST_21";"Food";6;20;120.0;"2022-01-29"
6159011;"CUST_21";"Furniture";1;7;6.5;"2022-07-20"
6159311;"CUST_02";"Beverages";0;0;0.0;"2024-10-18"
6159378;"CUST_14";"Milk Products";6;5;30.0;"2023-01-24"
6159552;"CUST_03";"Butchers";3;7;19.5;"2023-01-04"
6161257;"CUST_02";"Milk Products";4;20;80.0;"2024-03-16"
6161762;"CUST_03";"Electric household essentials";7;41;287.0;"2023-01-14"
6162123;"CUST_22";"Food";3;25;73.5;"2024-07-06"
6162358;"CUST_05";"Butchers";10;14;140.0;"2022-07-04"
6162781;"CUST_09";"Butchers";10;23;230.0;"2022-02-27"
6162855;"CUST_09";"Electric household essentials";2;35;70.0;"2023-06-29"
6165989;"CUST_13";"Food";5;11;55.0;"2023-12-13"
6166231;"CUST_06";"Furniture";9;28;247.5;"2024-04-17"
6166332;"CUST_07";"Beverages";9;13;112.5;"2022-02-15"
6166688;"CUST_08";"Patisserie";6;41;246.0;"2023-09-29"
6167313;"CUST_17";"Food";4;41;164.0;"2025-01-12"
6167687;"CUST_14";"Electric household essentials";7;11;77.0;"2024-09-06"
6167710;"CUST_15";"Food";7;34;234.5;"2023-07-31"
6170543;"CUST_08";"Furniture";1;7;6.5;"2024-11-13"
6172140;"CUST_19";"Furniture";4;37;146.0;"2024-05-30"
6172206;"CUST_16";"Beverages";0;0;0.0;"2024-04-24"
6172739;"CUST_03";"Beverages";0;0;0.0;"2023-09-12"
6173941;"CUST_17";"Patisserie";9;16;139.5;"2023-02-23"
6174168;"CUST_13";"Beverages";10;28;275.0;"2023-03-18"
6175359;"CUST_14";"Electric household essentials";5;10;47.5;"2023-04-13"
6175706;"CUST_19";"Patisserie";7;11;77.0;"2022-04-18"
6176210;"CUST_17";"Milk Products";7;32;224.0;"2024-02-18"
6176256;"CUST_19";"Milk Products";4;32;128.0;"2023-09-19"
6177742;"CUST_07";"Food";6;11;66.0;"2024-01-09"
6178045;"CUST_06";"Food";1;13;12.5;"2024-02-03"
6179212;"CUST_05";"Milk Products";3;29;87.0;"2022-01-08"
6179500;"CUST_02";"Butchers";4;16;62.0;"2022-06-15"
6179719;"CUST_08";"Computers and electric accessories";4;13;50.0;"2022-03-29"
6179863;"CUST_02";"Butchers";0;0;0.0;"2023-10-29"
6181011;"CUST_24";"Milk Products";8;29;232.0;"2022-09-27"
6181532;"CUST_14";"Food";4;28;110.0;"2023-09-05"
6182374;"CUST_04";"Furniture";5;38;190.0;"2024-03-27"
6182431;"CUST_07";"Milk Products";9;5;45.0;"2024-03-03"
6183279;"CUST_06";"Food";4;20;80.0;"2024-12-21"
6184133;"CUST_21";"Electric household essentials";8;16;124.0;"2024-05-14"
6185003;"CUST_20";"Electric household essentials";8;38;304.0;"2023-06-30"
6185500;"CUST_22";"Computers and electric accessories";7;23;161.0;"2024-06-04"
6185567;"CUST_11";"Furniture";4;11;44.0;"2024-07-17"
6185568;"CUST_01";"Furniture";10;8;80.0;"2024-12-11"
6186202;"CUST_14";"Patisserie";0;0;0.0;"2023-02-25"
6186500;"CUST_21";"Food";9;37;328.5;"2023-07-04"
6187461;"CUST_14";"Food";3;23;69.0;"2023-03-05"
6187845;"CUST_21";"Computers and electric accessories";3;13;37.5;"2023-07-11"
6187949;"CUST_18";"Butchers";3;20;60.0;"2023-11-29"
6188459;"CUST_16";"Furniture";4;38;152.0;"2023-04-17"
6188649;"CUST_01";"Electric household essentials";7;17;119.0;"2024-10-13"
6188727;"CUST_16";"Computers and electric accessories";6;5;30.0;"2025-01-11"
6189191;"CUST_10";"Patisserie";2;20;40.0;"2022-03-01"
6189225;"CUST_09";"Milk Products";4;16;62.0;"2023-06-04"
6189337;"CUST_04";"Milk Products";5;31;152.5;"2023-11-13"
6190160;"CUST_05";"Butchers";2;13;25.0;"2023-06-17"
6191176;"CUST_16";"Computers and electric accessories";1;26;26.0;"2024-10-11"
6192129;"CUST_10";"Patisserie";10;25;245.0;"2024-03-02"
6192944;"CUST_19";"Electric household essentials";8;34;268.0;"2025-01-03"
6193647;"CUST_14";"Electric household essentials";10;17;170.0;"2022-06-05"
6194378;"CUST_13";"Patisserie";10;13;125.0;"2022-08-13"
6195024;"CUST_13";"Beverages";5;34;167.5;"2024-08-09"
6195176;"CUST_08";"Beverages";3;7;19.5;"2023-06-10"
6195298;"CUST_14";"Furniture";7;41;287.0;"2023-12-22"
6195779;"CUST_14";"Butchers";3;26;78.0;"2023-10-17"
6196135;"CUST_05";"Electric household essentials";2;32;64.0;"2023-07-10"
6197590;"CUST_10";"Beverages";7;22;150.5;"2022-08-15"
6198629;"CUST_15";"Computers and electric accessories";2;14;28.0;"2023-10-05"
6199720;"CUST_24";"Milk Products";2;8;16.0;"2024-07-13"
6200475;"CUST_14";"Electric household essentials";6;22;129.0;"2024-05-10"
6202481;"CUST_14";"Food";5;35;175.0;"2023-03-31"
6203082;"CUST_16";"Computers and electric accessories";10;26;260.0;"2024-01-12"
6203639;"CUST_11";"Beverages";5;32;160.0;"2022-06-07"
6204154;"CUST_18";"Electric household essentials";10;32;320.0;"2022-03-05"
6204232;"CUST_10";"Computers and electric accessories";6;8;48.0;"2023-07-29"
6204485;"CUST_08";"Beverages";7;16;108.5;"2022-12-29"
6205992;"CUST_11";"Beverages";6;16;93.0;"2023-07-08"
6206009;"CUST_21";"Computers and electric accessories";0;0;0.0;"2022-08-04"
6206996;"CUST_23";"Computers and electric accessories";0;0;0.0;"2022-01-31"
6207746;"CUST_23";"Patisserie";7;22;150.5;"2024-03-15"
6207869;"CUST_08";"Patisserie";8;20;160.0;"2023-10-02"
6208291;"CUST_12";"Furniture";9;26;234.0;"2023-03-10"
6209236;"CUST_14";"Furniture";1;20;20.0;"2023-08-22"
6209928;"CUST_05";"Beverages";10;14;140.0;"2023-10-03"
6211037;"CUST_20";"Patisserie";7;10;66.5;"2024-07-24"
6212454;"CUST_17";"Computers and electric accessories";5;23;115.0;"2024-04-14"
6213133;"CUST_08";"Milk Products";5;34;167.5;"2022-03-10"
6213892;"CUST_12";"Food";8;34;268.0;"2022-09-15"
6213919;"CUST_20";"Milk Products";3;5;15.0;"2022-03-28"
6214485;"CUST_13";"Computers and electric accessories";8;38;304.0;"2023-12-03"
6215665;"CUST_22";"Beverages";1;38;38.0;"2023-06-13"
6215670;"CUST_19";"Patisserie";8;29;232.0;"2023-12-04"
6216918;"CUST_20";"Patisserie";8;37;292.0;"2022-07-07"
6217772;"CUST_20";"Milk Products";5;11;55.0;"2024-03-24"
6218354;"CUST_08";"Food";4;29;116.0;"2023-01-20"
6218720;"CUST_20";"Beverages";8;14;112.0;"2023-06-01"
6218723;"CUST_15";"Beverages";9;20;180.0;"2022-11-12"
6219185;"CUST_10";"Patisserie";6;14;84.0;"2022-12-03"
6219786;"CUST_08";"Electric household essentials";10;41;410.0;"2022-09-05"
6220248;"CUST_11";"Furniture";9;19;166.5;"2023-04-16"
6220253;"CUST_08";"Patisserie";6;34;201.0;"2024-04-19"
6220862;"CUST_21";"Electric household essentials";4;13;50.0;"2023-04-04"
6223608;"CUST_02";"Electric household essentials";3;38;114.0;"2024-10-07"
6223914;"CUST_21";"Furniture";4;28;110.0;"2024-08-12"
6224018;"CUST_09";"Food";8;35;280.0;"2023-08-25"
6224076;"CUST_08";"Electric household essentials";2;37;73.0;"2024-01-10"
6226129;"CUST_24";"Computers and electric accessories";3;14;42.0;"2022-07-16"
6227305;"CUST_22";"Beverages";0;0;0.0;"2022-01-31"
6229221;"CUST_10";"Patisserie";7;7;45.5;"2023-04-07"
6229274;"CUST_05";"Butchers";1;5;5.0;"2023-11-16"
6229496;"CUST_15";"Patisserie";7;41;287.0;"2024-03-29"
6229504;"CUST_07";"Food";3;31;91.5;"2024-08-30"
6229786;"CUST_04";"Food";2;31;61.0;"2022-01-20"
6231583;"CUST_19";"Food";7;23;161.0;"2022-03-29"
6231912;"CUST_05";"Computers and electric accessories";5;34;167.5;"2024-12-06"
6233251;"CUST_08";"Furniture";2;37;73.0;"2024-05-26"
6233472;"CUST_13";"Patisserie";1;29;29.0;"2023-02-26"
6233782;"CUST_14";"Butchers";0;0;0.0;"2022-02-14"
6234282;"CUST_20";"Milk Products";9;32;288.0;"2024-12-13"
6234785;"CUST_10";"Milk Products";6;8;48.0;"2024-10-27"
6234812;"CUST_06";"Computers and electric accessories";6;14;84.0;"2024-09-08"
6237111;"CUST_15";"Furniture";10;20;200.0;"2023-07-01"
6237791;"CUST_13";"Patisserie";8;5;40.0;"2022-06-13"
6237848;"CUST_04";"Computers and electric accessories";4;17;68.0;"2022-01-12"
6237980;"CUST_01";"Furniture";8;23;184.0;"2024-08-12"
6237983;"CUST_18";"Butchers";6;28;165.0;"2022-05-30"
6239964;"CUST_22";"Milk Products";3;37;109.5;"2023-01-31"
6241154;"CUST_10";"Food";5;25;122.5;"2023-06-21"
6241198;"CUST_24";"Computers and electric accessories";0;0;0.0;"2023-10-02"
6241258;"CUST_19";"Butchers";4;8;32.0;"2024-07-27"
6243391;"CUST_19";"Furniture";1;20;20.0;"2024-07-04"
6243402;"CUST_09";"Butchers";10;7;65.0;"2024-02-12"
6246140;"CUST_20";"Electric household essentials";2;41;82.0;"2022-09-27"
6247691;"CUST_17";"Furniture";9;11;99.0;"2024-05-08"
6248356;"CUST_14";"Electric household essentials";3;38;114.0;"2024-10-16"
6249236;"CUST_02";"Beverages";10;22;215.0;"2023-07-04"
6250088;"CUST_10";"Beverages";2;7;13.0;"2022-08-26"
6251701;"CUST_07";"Food";0;0;0.0;"2024-06-25"
6252321;"CUST_03";"Butchers";10;5;50.0;"2023-01-06"
6253708;"CUST_12";"Furniture";6;26;156.0;"2022-11-03"
6254334;"CUST_23";"Butchers";0;0;0.0;"2022-03-29"
6254766;"CUST_23";"Computers and electric accessories";5;23;115.0;"2024-05-04"
6255024;"CUST_14";"Beverages";3;32;96.0;"2023-07-18"
6257706;"CUST_19";"Beverages";2;40;79.0;"2022-01-17"
6257905;"CUST_19";"Furniture";5;40;197.5;"2024-08-29"
6260322;"CUST_08";"Electric household essentials";3;37;109.5;"2022-02-15"
6260961;"CUST_16";"Electric household essentials";1;41;41.0;"2024-10-25"
6262851;"CUST_18";"Furniture";5;34;167.5;"2024-08-12"
6263189;"CUST_08";"Milk Products";10;20;200.0;"2022-01-09"
6263624;"CUST_21";"Electric household essentials";8;35;280.0;"2023-11-29"
6263807;"CUST_10";"Computers and electric accessories";6;28;165.0;"2023-03-06"
6264210;"CUST_02";"Patisserie";9;31;274.5;"2024-04-17"
6265170;"CUST_14";"Computers and electric accessories";6;20;120.0;"2023-06-15"
6267293;"CUST_07";"Beverages";4;20;80.0;"2023-12-28"
6267373;"CUST_19";"Food";6;29;174.0;"2022-05-29"
6269570;"CUST_25";"Computers and electric accessories";6;22;129.0;"2024-03-10"
6269833;"CUST_01";"Computers and electric accessories";7;17;119.0;"2023-08-14"
6270217;"CUST_17";"Butchers";7;11;77.0;"2024-04-24"
6271059;"CUST_10";"Furniture";1;8;8.0;"2024-03-17"
6271401;"CUST_03";"Butchers";1;34;33.5;"2023-01-12"
6271428;"CUST_25";"Electric household essentials";3;10;28.5;"2022-07-12"
6271863;"CUST_15";"Furniture";4;41;164.0;"2023-11-26"
6272497;"CUST_19";"Patisserie";4;25;98.0;"2023-07-06"
6272504;"CUST_14";"Furniture";0;0;0.0;"2023-02-28"
6272697;"CUST_16";"Furniture";4;13;50.0;"2022-06-21"
6272881;"CUST_01";"Electric household essentials";8;13;100.0;"2022-04-29"
6274299;"CUST_15";"Food";10;29;290.0;"2022-01-18"
6275399;"CUST_03";"Furniture";2;40;79.0;"2024-05-31"
6275978;"CUST_13";"Electric household essentials";9;35;315.0;"2023-07-05"
6276011;"CUST_15";"Butchers";4;37;146.0;"2022-06-10"
6276223;"CUST_14";"Milk Products";4;5;20.0;"2024-01-14"
6276518;"CUST_24";"Beverages";3;16;46.5;"2024-04-08"
6276845;"CUST_17";"Computers and electric accessories";9;14;126.0;"2023-12-22"
6278418;"CUST_05";"Milk Products";0;0;0.0;"2023-03-21"
6278864;"CUST_15";"Food";4;37;146.0;"2024-11-28"
6279943;"CUST_23";"Food";3;31;91.5;"2023-06-10"
6280148;"CUST_19";"Computers and electric accessories";1;23;23.0;"2024-07-25"
6280574;"CUST_20";"Milk Products";2;37;73.0;"2022-03-12"
6281250;"CUST_04";"Patisserie";4;23;92.0;"2023-09-21"
6281747;"CUST_11";"Beverages";7;34;234.5;"2023-11-05"
6281965;"CUST_19";"Beverages";1;40;39.5;"2022-03-11"
6283478;"CUST_12";"Food";8;11;88.0;"2022-06-11"
6283940;"CUST_01";"Food";1;14;14.0;"2022-09-21"
6285433;"CUST_24";"Computers and electric accessories";0;0;0.0;"2023-07-18"
6286103;"CUST_13";"Furniture";3;16;46.5;"2022-09-07"
6286190;"CUST_16";"Beverages";8;28;220.0;"2023-07-23"
6287445;"CUST_19";"Butchers";4;41;164.0;"2024-04-27"
6287586;"CUST_15";"Patisserie";5;7;32.5;"2022-03-25"
6287862;"CUST_15";"Food";1;20;20.0;"2024-09-07"
6287957;"CUST_01";"Butchers";5;28;137.5;"2023-06-19"
6287988;"CUST_03";"Milk Products";6;32;192.0;"2024-12-03"
6288602;"CUST_12";"Butchers";8;35;280.0;"2023-11-28"
6288635;"CUST_01";"Butchers";9;11;99.0;"2023-04-14"
6288656;"CUST_20";"Furniture";10;10;95.0;"2023-01-10"
6288657;"CUST_24";"Patisserie";7;17;119.0;"2022-10-07"
6289960;"CUST_16";"Butchers";4;35;140.0;"2023-01-03"
6291669;"CUST_06";"Computers and electric accessories";5;22;107.5;"2023-09-01"
6292001;"CUST_22";"Food";5;19;92.5;"2023-10-21"
6292395;"CUST_08";"Food";0;0;0.0;"2023-07-11"
6292683;"CUST_08";"Food";8;37;292.0;"2023-07-28"
6292699;"CUST_18";"Computers and electric accessories";8;31;244.0;"2025-01-14"
6292835;"CUST_07";"Computers and electric accessories";7;34;234.5;"2022-04-25"
6293757;"CUST_18";"Beverages";1;25;24.5;"2022-04-03"
6293942;"CUST_13";"Beverages";3;16;46.5;"2022-04-05"
6295698;"CUST_12";"Milk Products";4;37;146.0;"2024-10-17"
6297355;"CUST_19";"Patisserie";8;7;52.0;"2024-06-17"
6297431;"CUST_01";"Electric household essentials";9;35;315.0;"2024-06-04"
6298267;"CUST_06";"Beverages";3;26;78.0;"2022-11-06"
6298574;"CUST_01";"Milk Products";4;5;20.0;"2023-05-09"
6300521;"CUST_21";"Beverages";9;31;274.5;"2022-11-21"
6301893;"CUST_01";"Computers and electric accessories";3;26;78.0;"2024-04-27"
6304327;"CUST_18";"Electric household essentials";0;0;0.0;"2023-03-23"
6305251;"CUST_01";"Computers and electric accessories";10;25;245.0;"2024-10-27"
6306864;"CUST_04";"Milk Products";9;5;45.0;"2023-12-03"
6307499;"CUST_22";"Electric household essentials";0;0;0.0;"2023-06-22"
6308409;"CUST_03";"Milk Products";7;11;77.0;"2023-05-12"
6308565;"CUST_19";"Computers and electric accessories";4;11;44.0;"2024-02-10"
6308905;"CUST_22";"Furniture";10;20;200.0;"2024-04-21"
6309225;"CUST_07";"Electric household essentials";4;16;62.0;"2023-08-15"
6310599;"CUST_04";"Electric household essentials";6;28;165.0;"2024-09-22"
6311622;"CUST_17";"Furniture";7;29;203.0;"2023-11-30"
6312219;"CUST_09";"Electric household essentials";8;23;184.0;"2023-04-13"
6312937;"CUST_14";"Computers and electric accessories";2;23;46.0;"2024-02-09"
6314178;"CUST_12";"Computers and electric accessories";9;17;153.0;"2022-12-27"
6314198;"CUST_23";"Beverages";0;0;0.0;"2024-01-06"
6314299;"CUST_19";"Milk Products";6;41;246.0;"2022-02-14"
6314451;"CUST_03";"Patisserie";5;19;92.5;"2023-01-10"
6314774;"CUST_25";"Milk Products";8;38;304.0;"2025-01-08"
6314933;"CUST_13";"Electric household essentials";8;41;328.0;"2022-05-25"
6315393;"CUST_04";"Furniture";9;26;234.0;"2022-08-10"
6315447;"CUST_21";"Patisserie";9;14;126.0;"2025-01-12"
6315677;"CUST_18";"Food";4;29;116.0;"2024-05-22"
6318554;"CUST_17";"Furniture";6;26;156.0;"2024-04-23"
6319342;"CUST_23";"Patisserie";4;16;62.0;"2022-10-21"
6319740;"CUST_04";"Milk Products";3;13;37.5;"2024-11-16"
6320451;"CUST_02";"Furniture";9;38;342.0;"2024-01-12"
6321123;"CUST_17";"Furniture";9;13;112.5;"2024-05-25"
6321793;"CUST_24";"Electric household essentials";6;23;138.0;"2024-05-15"
6322703;"CUST_17";"Milk Products";2;5;10.0;"2023-07-11"
6323263;"CUST_22";"Milk Products";10;23;230.0;"2024-09-01"
6324193;"CUST_25";"Food";7;22;150.5;"2024-09-07"
6324328;"CUST_24";"Food";1;29;29.0;"2023-10-19"
6325008;"CUST_22";"Butchers";10;22;215.0;"2022-02-13"
6325122;"CUST_07";"Patisserie";9;5;45.0;"2024-04-03"
6325212;"CUST_03";"Patisserie";8;31;244.0;"2023-06-07"
6327819;"CUST_01";"Computers and electric accessories";3;32;96.0;"2022-09-12"
6328369;"CUST_12";"Food";0;0;0.0;"2024-03-18"
6328740;"CUST_07";"Electric household essentials";8;41;328.0;"2024-07-29"
6329331;"CUST_24";"Beverages";5;16;77.5;"2022-01-01"
6329480;"CUST_18";"Food";3;41;123.0;"2022-08-21"
6329610;"CUST_11";"Computers and electric accessories";6;22;129.0;"2022-04-12"
6330122;"CUST_10";"Butchers";9;22;193.5;"2022-01-20"
6330492;"CUST_13";"Beverages";8;34;268.0;"2023-05-26"
6330621;"CUST_17";"Electric household essentials";0;0;0.0;"2024-01-12"
6333391;"CUST_18";"Furniture";9;40;355.5;"2022-06-29"
6334198;"CUST_04";"Milk Products";6;38;228.0;"2023-03-02"
6334800;"CUST_09";"Furniture";8;14;112.0;"2024-07-31"
6337676;"CUST_07";"Furniture";9;11;99.0;"2023-02-28"
6339700;"CUST_15";"Milk Products";7;23;161.0;"2022-01-27"
6339738;"CUST_25";"Butchers";7;22;150.5;"2022-04-01"
6340470;"CUST_17";"Butchers";6;7;39.0;"2022-10-12"
6342314;"CUST_25";"Patisserie";7;32;224.0;"2023-05-27"
6342389;"CUST_02";"Food";0;0;0.0;"2024-10-09"
6343666;"CUST_15";"Furniture";8;28;220.0;"2024-11-13"
6345102;"CUST_23";"Food";6;28;165.0;"2022-12-20"
6346223;"CUST_04";"Patisserie";2;10;19.0;"2022-11-08"
6346461;"CUST_03";"Furniture";3;20;60.0;"2022-01-14"
6350381;"CUST_05";"Patisserie";4;29;116.0;"2022-10-08"
6352253;"CUST_24";"Butchers";4;34;134.0;"2022-09-19"
6352458;"CUST_01";"Butchers";1;28;27.5;"2022-07-21"
6352989;"CUST_13";"Food";6;19;111.0;"2024-08-31"
6354290;"CUST_17";"Butchers";7;34;234.5;"2024-05-05"
6354477;"CUST_06";"Butchers";6;28;165.0;"2024-08-26"
6354929;"CUST_11";"Milk Products";9;14;126.0;"2025-01-06"
6355229;"CUST_01";"Food";9;14;126.0;"2023-09-23"
6357043;"CUST_02";"Electric household essentials";7;34;234.5;"2024-02-09"
6357302;"CUST_20";"Beverages";1;26;26.0;"2022-09-09"
6358543;"CUST_02";"Computers and electric accessories";5;31;152.5;"2024-01-22"
6359024;"CUST_15";"Butchers";6;40;237.0;"2024-03-15"
6360170;"CUST_22";"Furniture";2;11;22.0;"2024-06-13"
6360373;"CUST_23";"Milk Products";10;16;155.0;"2023-02-11"
6360517;"CUST_16";"Furniture";8;29;232.0;"2023-08-11"
6360570;"CUST_13";"Electric household essentials";8;19;148.0;"2022-08-24"
6362597;"CUST_22";"Computers and electric accessories";2;26;52.0;"2023-02-05"
6362659;"CUST_09";"Beverages";4;28;110.0;"2024-06-30"
6363176;"CUST_04";"Furniture";6;7;39.0;"2023-09-13"
6363608;"CUST_15";"Patisserie";7;31;213.5;"2022-09-24"
6364377;"CUST_10";"Milk Products";2;29;58.0;"2024-12-03"
6364752;"CUST_23";"Patisserie";0;0;0.0;"2024-07-14"
6365546;"CUST_02";"Beverages";7;16;108.5;"2022-08-13"
6366734;"CUST_17";"Food";4;31;122.0;"2024-04-29"
6368570;"CUST_10";"Food";4;41;164.0;"2024-11-22"
6370101;"CUST_10";"Milk Products";2;10;19.0;"2023-08-07"
6371483;"CUST_09";"Milk Products";7;8;56.0;"2024-04-14"
6374273;"CUST_07";"Butchers";2;34;67.0;"2022-05-03"
6375385;"CUST_24";"Furniture";8;20;160.0;"2023-06-07"
6375821;"CUST_19";"Butchers";5;41;205.0;"2023-09-29"
6375978;"CUST_23";"Milk Products";10;20;200.0;"2022-04-07"
6376012;"CUST_20";"Computers and electric accessories";3;32;96.0;"2024-07-27"
6376057;"CUST_18";"Electric household essentials";7;13;87.5;"2023-10-11"
6376357;"CUST_16";"Butchers";0;0;0.0;"2024-09-29"
6376468;"CUST_24";"Furniture";3;35;105.0;"2023-06-05"
6376665;"CUST_09";"Food";10;40;395.0;"2024-01-01"
6376892;"CUST_20";"Furniture";5;28;137.5;"2023-05-17"
6377916;"CUST_14";"Furniture";6;16;93.0;"2024-02-11"
6377971;"CUST_07";"Butchers";10;11;110.0;"2022-10-30"
6378657;"CUST_05";"Electric household essentials";3;38;114.0;"2024-11-11"
6379138;"CUST_17";"Food";9;25;220.5;"2023-12-14"
6379175;"CUST_12";"Beverages";3;20;60.0;"2024-03-18"
6379297;"CUST_19";"Butchers";9;8;72.0;"2022-05-19"
6380866;"CUST_22";"Computers and electric accessories";0;0;0.0;"2024-05-29"
6380869;"CUST_15";"Patisserie";9;8;72.0;"2022-05-02"
6381262;"CUST_05";"Electric household essentials";8;34;268.0;"2024-06-05"
6382732;"CUST_05";"Milk Products";6;22;129.0;"2024-02-23"
6383303;"CUST_04";"Butchers";4;22;86.0;"2022-08-18"
6383474;"CUST_13";"Milk Products";5;16;77.5;"2024-11-16"
6383632;"CUST_12";"Electric household essentials";2;35;70.0;"2025-01-18"
6383890;"CUST_10";"Butchers";3;35;105.0;"2023-07-26"
6384068;"CUST_09";"Beverages";8;28;220.0;"2022-06-13"
6386294;"CUST_05";"Beverages";8;7;52.0;"2024-06-03"
6388954;"CUST_07";"Computers and electric accessories";4;22;86.0;"2022-06-30"
6390873;"CUST_07";"Electric household essentials";1;11;11.0;"2023-12-03"
6392061;"CUST_16";"Beverages";5;40;197.5;"2023-01-30"
6392444;"CUST_10";"Beverages";3;40;118.5;"2022-11-11"
6392993;"CUST_25";"Beverages";10;29;290.0;"2024-09-10"
6393003;"CUST_12";"Furniture";8;19;148.0;"2024-10-08"
6395052;"CUST_09";"Food";8;41;328.0;"2024-10-02"
6396781;"CUST_03";"Computers and electric accessories";0;0;0.0;"2023-02-04"
6396944;"CUST_15";"Butchers";2;28;55.0;"2024-09-13"
6397507;"CUST_22";"Patisserie";8;40;316.0;"2022-08-26"
6397794;"CUST_03";"Food";6;20;120.0;"2024-05-21"
6398385;"CUST_20";"Butchers";5;34;167.5;"2023-03-18"
6398436;"CUST_15";"Beverages";7;41;287.0;"2024-06-03"
6400204;"CUST_11";"Furniture";2;17;34.0;"2022-07-18"
6400472;"CUST_24";"Computers and electric accessories";4;5;20.0;"2024-12-29"
6400478;"CUST_12";"Patisserie";8;31;244.0;"2022-09-03"
6400580;"CUST_07";"Furniture";9;34;301.5;"2023-09-11"
6400673;"CUST_15";"Computers and electric accessories";8;17;136.0;"2022-01-21"
6400966;"CUST_18";"Food";7;34;234.5;"2023-05-01"
6402109;"CUST_23";"Beverages";6;34;201.0;"2022-04-03"
6402114;"CUST_10";"Patisserie";7;28;192.5;"2023-12-05"
6402496;"CUST_13";"Furniture";5;10;47.5;"2022-08-26"
6403470;"CUST_13";"Computers and electric accessories";1;22;21.5;"2022-06-03"
6404316;"CUST_04";"Computers and electric accessories";6;28;165.0;"2022-04-06"
6404565;"CUST_01";"Computers and electric accessories";8;32;256.0;"2023-05-21"
6404760;"CUST_10";"Food";2;11;22.0;"2022-04-20"
6405052;"CUST_07";"Food";9;25;220.5;"2023-06-14"
6405900;"CUST_16";"Butchers";6;35;210.0;"2024-09-10"
6406070;"CUST_02";"Food";8;22;172.0;"2024-06-08"
6407088;"CUST_22";"Milk Products";8;5;40.0;"2022-12-10"
6407417;"CUST_11";"Milk Products";6;29;174.0;"2024-12-20"
